id,level,level_name.local,level_name.en,name.local,name.en,name.slug,code.id,code.iso,parent.id,parent.name.local,parent.name.en,children_count.region,children_count.province,children_count.municipality,children_count.barangay,zip_codes,geo.lat,geo.lon
023113,3,Bayan,Municipality,Gamu,Gamu,gamu-023113,023113,,023100,Isabela,Isabela,,,,16,,17.05,121.833
023114,3,Bayan,Municipality,Ilagan City,Ilagan City,ilagan-city-023114,023114,,023100,Isabela,Isabela,,,,91,,17.13,121.88
023115,3,Bayan,Municipality,Jones,Jones,jones-023115,023115,,023100,Isabela,Isabela,,,,42,,16.55806,121.70694
023116,3,Bayan,Municipality,Luna,Luna,luna-023116,023116,,023100,Isabela,Isabela,,,,19,,16.967,121.733
023117,3,Bayan,Municipality,Maconacon,Maconacon,maconacon-023117,023117,,023100,Isabela,Isabela,,,,10,,17.433,122.233
023118,3,Bayan,Municipality,Delfin Albano (Magsaysay),Delfin Albano (Magsaysay),delfin-albano-magsaysay-023118,023118,,023100,Isabela,Isabela,,,,29,,10.867,121.05
023119,3,Bayan,Municipality,Mallig,Mallig,mallig-023119,023119,,023100,Isabela,Isabela,,,,18,,17.2,121.617
023120,3,Bayan,Municipality,Naguilian,Naguilian,naguilian-023120,023120,,023100,Isabela,Isabela,,,,25,,17.02667,121.835
023121,3,Bayan,Municipality,Palanan,Palanan,palanan-023121,023121,,023100,Isabela,Isabela,,,,17,,17.05889,122.43
023122,3,Bayan,Municipality,Quezon,Quezon,quezon-023122,023122,,023100,Isabela,Isabela,,,,15,,16.697,121.6295
023123,3,Bayan,Municipality,Quirino,Quirino,quirino-023123,023123,,023100,Isabela,Isabela,,,,21,,17.133,121.7
023124,3,Bayan,Municipality,Ramon,Ramon,ramon-023124,023124,,023100,Isabela,Isabela,,,,19,,16.783,121.533
023125,3,Bayan,Municipality,Reina Mercedes,Reina Mercedes,reina-mercedes-023125,023125,,023100,Isabela,Isabela,,,,20,,16.983,121.783
023126,3,Bayan,Municipality,Roxas,Roxas,roxas-023126,023126,,023100,Isabela,Isabela,,,,26,,17.117,121.617
023127,3,Bayan,Municipality,San Agustin,San Agustin,san-agustin-023127,023127,,023100,Isabela,Isabela,,,,23,,16.517,121.75
023128,3,Bayan,Municipality,San Guillermo,San Guillermo,san-guillermo-023128,023128,,023100,Isabela,Isabela,,,,26,,16.767,121.8
023129,3,Bayan,Municipality,San Isidro,San Isidro,san-isidro-023129,023129,,023100,Isabela,Isabela,,,,13,,16.867,121.767
023130,3,Bayan,Municipality,San Manuel,San Manuel,san-manuel-023130,023130,,023100,Isabela,Isabela,,,,19,,17.017,121.633
023131,3,Bayan,Municipality,San Mariano,San Mariano,san-mariano-023131,023131,,023100,Isabela,Isabela,,,,36,,16.983,122.017
023132,3,Bayan,Municipality,San Mateo,San Mateo,san-mateo-023132,023132,,023100,Isabela,Isabela,,,,33,,16.883,121.583
023133,3,Bayan,Municipality,San Pablo,San Pablo,san-pablo-023133,023133,,023100,Isabela,Isabela,,,,17,,17.467,121.983
023134,3,Bayan,Municipality,Santa Maria,Santa Maria,santa-maria-023134,023134,,023100,Isabela,Isabela,,,,20,,17.467,121.75
023135,3,Bayan,Municipality,Santiago,Santiago,santiago-023135,023135,,023100,Isabela,Isabela,,,,37,,17.3,120.45
023136,3,Bayan,Municipality,Santo Tomas,Santo Tomas,santo-tomas-023136,023136,,023100,Isabela,Isabela,,,,27,,17.4,121.767
023137,3,Bayan,Municipality,Tumauini,Tumauini,tumauini-023137,023137,,023100,Isabela,Isabela,,,,46,,17.267,121.8
025000,2,Lalawigan,Province,Nueva Vizcaya,Nueva Vizcaya,nueva-vizcaya-025000,025000,,R02,Cagayan Valley,Cagayan Valley,,,15,275,,15.825,121.3542
025001,3,Bayan,Municipality,Ambaguio,Ambaguio,ambaguio-025001,025001,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,8,,16.517,121.017
025002,3,Bayan,Municipality,Aritao,Aritao,aritao-025002,025002,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,22,,16.3,121.033
025003,3,Bayan,Municipality,Bagabag,Bagabag,bagabag-025003,025003,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,17,,16.6,121.267
025004,3,Bayan,Municipality,Bambang,Bambang,bambang-025004,025004,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,25,,16.383,121.117
025005,3,Bayan,Municipality,Bayombong,Bayombong,bayombong-025005,025005,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,25,,16.483,121.15
025006,3,Bayan,Municipality,Diadi,Diadi,diadi-025006,025006,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,19,,16.633,121.35
025007,3,Bayan,Municipality,Dupax Del Norte,Dupax Del Norte,dupax-del-norte-025007,025007,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,15,,16.28639,121.09417
025008,3,Bayan,Municipality,Dupax Del Sur,Dupax Del Sur,dupax-del-sur-025008,025008,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,19,,16.283,121.1
025009,3,Bayan,Municipality,Kasibu,Kasibu,kasibu-025009,025009,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,30,,16.317,121.283
025010,3,Bayan,Municipality,Kayapa,Kayapa,kayapa-025010,025010,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,30,,16.417,120.917
025011,3,Bayan,Municipality,Quezon,Quezon,quezon-025011,025011,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,12,,16.5,121.267
025012,3,Bayan,Municipality,Santa Fe,Santa Fe,santa-fe-025012,025012,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,16,,16.16194,120.93889
025013,3,Bayan,Municipality,Solano,Solano,solano-025013,025013,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,22,,16.52389,121.19194
025014,3,Bayan,Municipality,Villaverde,Villaverde,villaverde-025014,025014,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,9,,16.583,121.2
025015,3,Bayan,Municipality,Alfonso Castaneda,Alfonso Castaneda,alfonso-castaneda-025015,025015,,025000,Nueva Vizcaya,Nueva Vizcaya,,,,6,,15.8,121.3
025700,2,Lalawigan,Province,Quirino,Quirino,quirino-025700,025700,,R02,Cagayan Valley,Cagayan Valley,,,6,132,,16.186,121.5279
025701,3,Bayan,Municipality,Aglipay,Aglipay,aglipay-025701,025701,,025700,Quirino,Quirino,,,,25,,16.467,121.65
025702,3,Bayan,Municipality,Cabarroguis,Cabarroguis,cabarroguis-025702,025702,,025700,Quirino,Quirino,,,,17,,16.583,121.5
025703,3,Bayan,Municipality,Diffun,Diffun,diffun-025703,025703,,025700,Quirino,Quirino,,,,33,,16.6,121.467
025704,3,Bayan,Municipality,Maddela,Maddela,maddela-025704,025704,,025700,Quirino,Quirino,,,,32,,16.35,121.7
025705,3,Bayan,Municipality,Saguday,Saguday,saguday-025705,025705,,025700,Quirino,Quirino,,,,9,,16.517,121.6
025706,3,Bayan,Municipality,Nagtipunan,Nagtipunan,nagtipunan-025706,025706,,025700,Quirino,Quirino,,,,16,,16.217,121.6
030800,2,Lalawigan,Province,Bataan,Bataan,bataan-030800,030800,,R03,Central Luzon,Central Luzon,,,12,237,,14.3545,120.7754
030801,3,Bayan,Municipality,Abucay,Abucay,abucay-030801,030801,,030800,Bataan,Bataan,,,,9,,14.733,120.533
030802,3,Bayan,Municipality,Bagac,Bagac,bagac-030802,030802,,030800,Bataan,Bataan,,,,14,,14.6,120.4
030803,3,Bayan,Municipality,Balanga,Balanga,balanga-030803,030803,,030800,Bataan,Bataan,,,,25,,14.6764,120.5364
030804,3,Bayan,Municipality,Dinalupihan,Dinalupihan,dinalupihan-030804,030804,,030800,Bataan,Bataan,,,,46,,14.883,120.467
030805,3,Bayan,Municipality,Hermosa,Hermosa,hermosa-030805,030805,,030800,Bataan,Bataan,,,,23,,14.833,120.5
030806,3,Bayan,Municipality,Limay,Limay,limay-030806,030806,,030800,Bataan,Bataan,,,,12,,14.567,120.6
030807,3,Bayan,Municipality,Mariveles,Mariveles,mariveles-030807,030807,,030800,Bataan,Bataan,,,,18,,14.433,120.483
030808,3,Bayan,Municipality,Morong,Morong,morong-030808,030808,,030800,Bataan,Bataan,,,,5,,14.683,120.267
030809,3,Bayan,Municipality,Orani,Orani,orani-030809,030809,,030800,Bataan,Bataan,,,,29,,14.8,120.533
030810,3,Bayan,Municipality,Orion,Orion,orion-030810,030810,,030800,Bataan,Bataan,,,,23,,14.617,120.583
030811,3,Bayan,Municipality,Pilar,Pilar,pilar-030811,030811,,030800,Bataan,Bataan,,,,19,,14.667,120.567
030812,3,Bayan,Municipality,Samal,Samal,samal-030812,030812,,030800,Bataan,Bataan,,,,14,,14.767,120.55
031400,2,Lalawigan,Province,Bulacan,Bulacan,bulacan-031400,031400,,R03,Central Luzon,Central Luzon,,,24,569,,14.9087,120.9451
031401,3,Bayan,Municipality,Angat,Angat,angat-031401,031401,,031400,Bulacan,Bulacan,,,,16,,14.933,121.033
031402,3,Bayan,Municipality,Balagtas (Bigaa),Balagtas (Bigaa),balagtas-bigaa-031402,031402,,031400,Bulacan,Bulacan,,,,9,,14.817,120.867
031403,3,Bayan,Municipality,Baliuag,Baliuag,baliuag-031403,031403,,031400,Bulacan,Bulacan,,,,27,,14.95,120.883
031404,3,Bayan,Municipality,Bocaue,Bocaue,bocaue-031404,031404,,031400,Bulacan,Bulacan,,,,19,,14.8,120.933
031405,3,Bayan,Municipality,Bulacan,Bulacan,bulacan-031405,031405,,031400,Bulacan,Bulacan,,,,14,,14.79306,120.87889
031406,3,Bayan,Municipality,Bustos,Bustos,bustos-031406,031406,,031400,Bulacan,Bulacan,,,,14,,14.95,120.917
031407,3,Bayan,Municipality,Calumpit,Calumpit,calumpit-031407,031407,,031400,Bulacan,Bulacan,,,,29,,14.917,120.767
031408,3,Bayan,Municipality,Guiguinto,Guiguinto,guiguinto-031408,031408,,031400,Bulacan,Bulacan,,,,14,,14.833,120.883
031409,3,Bayan,Municipality,Hagonoy,Hagonoy,hagonoy-031409,031409,,031400,Bulacan,Bulacan,,,,26,,14.833,120.733
031410,3,Bayan,Municipality,Malolos,Malolos,malolos-031410,031410,,031400,Bulacan,Bulacan,,,,51,,14.84333,120.81139
031411,3,Bayan,Municipality,Marilao,Marilao,marilao-031411,031411,,031400,Bulacan,Bulacan,,,,16,,14.75806,120.94806
031412,3,Bayan,Municipality,Meycauayan,Meycauayan,meycauayan-031412,031412,,031400,Bulacan,Bulacan,,,,26,,14.733,120.95
031413,3,Bayan,Municipality,Norzagaray,Norzagaray,norzagaray-031413,031413,,031400,Bulacan,Bulacan,,,,13,,14.917,121.05
031414,3,Bayan,Municipality,Obando,Obando,obando-031414,031414,,031400,Bulacan,Bulacan,,,,11,,14.7,120.917
031415,3,Bayan,Municipality,Pandi,Pandi,pandi-031415,031415,,031400,Bulacan,Bulacan,,,,22,,14.867,120.95
031416,3,Bayan,Municipality,Paombong,Paombong,paombong-031416,031416,,031400,Bulacan,Bulacan,,,,14,,14.83111,120.78917
031417,3,Bayan,Municipality,Plaridel,Plaridel,plaridel-031417,031417,,031400,Bulacan,Bulacan,,,,19,,14.883,120.85
031418,3,Bayan,Municipality,Pulilan,Pulilan,pulilan-031418,031418,,031400,Bulacan,Bulacan,,,,19,,14.9,120.85
031419,3,Bayan,Municipality,San Ildefonso,San Ildefonso,san-ildefonso-031419,031419,,031400,Bulacan,Bulacan,,,,36,,15.07889,120.94194
031420,3,Bayan,Municipality,San Jose Del Monte,San Jose Del Monte,san-jose-del-monte-031420,031420,,031400,Bulacan,Bulacan,,,,59,,14.81389,121.04528
031421,3,Bayan,Municipality,San Miguel,San Miguel,san-miguel-031421,031421,,031400,Bulacan,Bulacan,,,,49,,15.14583,120.97833
031422,3,Bayan,Municipality,San Rafael,San Rafael,san-rafael-031422,031422,,031400,Bulacan,Bulacan,,,,34,,14.95,120.967
031423,3,Bayan,Municipality,Santa Maria,Santa Maria,santa-maria-031423,031423,,031400,Bulacan,Bulacan,,,,24,,14.817,120.95
031424,3,Bayan,Municipality,Doña Remedios Trinidad,Doña Remedios Trinidad,doa-remedios-trinidad-031424,031424,,031400,Bulacan,Bulacan,,,,8,,15,121.083
034900,2,Lalawigan,Province,Nueva Ecija,Nueva Ecija,nueva-ecija-034900,034900,,R03,Central Luzon,Central Luzon,,,32,849,,15.3875,121.0165
034901,3,Bayan,Municipality,Aliaga,Aliaga,aliaga-034901,034901,,034900,Nueva Ecija,Nueva Ecija,,,,26,,15.5,120.84389
034902,3,Bayan,Municipality,Bongabon,Bongabon,bongabon-034902,034902,,034900,Nueva Ecija,Nueva Ecija,,,,28,,15.63111,121.14389
034903,3,Bayan,Municipality,Cabanatuan City,Cabanatuan City,cabanatuan-city-034903,034903,,034900,Nueva Ecija,Nueva Ecija,,,,89,,15.48,120.97
034904,3,Bayan,Municipality,Cabiao,Cabiao,cabiao-034904,034904,,034900,Nueva Ecija,Nueva Ecija,,,,23,,15.25,120.85
034905,3,Bayan,Municipality,Carranglan,Carranglan,carranglan-034905,034905,,034900,Nueva Ecija,Nueva Ecija,,,,17,,15.967,121.067
034906,3,Bayan,Municipality,Cuyapo,Cuyapo,cuyapo-034906,034906,,034900,Nueva Ecija,Nueva Ecija,,,,51,,15.783,120.667
034907,3,Bayan,Municipality,Gabaldon (Bitulok & Sabani),Gabaldon (Bitulok & Sabani),gabaldon-bitulok-sabani-034907,034907,,034900,Nueva Ecija,Nueva Ecija,,,,16,,15.533,121.317
034908,3,Bayan,Municipality,Gapan,Gapan,gapan-034908,034908,,034900,Nueva Ecija,Nueva Ecija,,,,23,,15.283,120.967
034909,3,Bayan,Municipality,General Mamerto Natividad,General Mamerto Natividad,general-mamerto-natividad-034909,034909,,034900,Nueva Ecija,Nueva Ecija,,,,20,,15.6,121.05
034910,3,Bayan,Municipality,General Tinio (Papaya),General Tinio (Papaya),general-tinio-papaya-034910,034910,,034900,Nueva Ecija,Nueva Ecija,,,,13,,15.35,121.05
034911,3,Bayan,Municipality,Guimba,Guimba,guimba-034911,034911,,034900,Nueva Ecija,Nueva Ecija,,,,64,,15.65806,120.76889
034912,3,Bayan,Municipality,Jaen,Jaen,jaen-034912,034912,,034900,Nueva Ecija,Nueva Ecija,,,,27,,15.333,120.9
034913,3,Bayan,Municipality,Laur,Laur,laur-034913,034913,,034900,Nueva Ecija,Nueva Ecija,,,,17,,15.583,121.183
034914,3,Bayan,Municipality,Licab,Licab,licab-034914,034914,,034900,Nueva Ecija,Nueva Ecija,,,,11,,15.55,120.767
034915,3,Bayan,Municipality,Llanera,Llanera,llanera-034915,034915,,034900,Nueva Ecija,Nueva Ecija,,,,22,,15.667,121.017
034916,3,Bayan,Municipality,Lupao,Lupao,lupao-034916,034916,,034900,Nueva Ecija,Nueva Ecija,,,,24,,15.883,120.9
034917,3,Bayan,Municipality,Science City Of Muñoz,Science City Of Muñoz,science-city-of-muoz-034917,034917,,034900,Nueva Ecija,Nueva Ecija,,,,37,,15.717,120.9
034918,3,Bayan,Municipality,Nampicuan,Nampicuan,nampicuan-034918,034918,,034900,Nueva Ecija,Nueva Ecija,,,,21,,15.733,120.633
034919,3,Bayan,Municipality,Palayan City,Palayan City,palayan-city-034919,034919,,034900,Nueva Ecija,Nueva Ecija,,,,19,,15.533,121.083
034920,3,Bayan,Municipality,Pantabangan,Pantabangan,pantabangan-034920,034920,,034900,Nueva Ecija,Nueva Ecija,,,,14,,15.817,121.15
034921,3,Bayan,Municipality,Peñaranda,Peñaranda,pearanda-034921,034921,,034900,Nueva Ecija,Nueva Ecija,,,,10,,15.35,121
034922,3,Bayan,Municipality,Quezon,Quezon,quezon-034922,034922,,034900,Nueva Ecija,Nueva Ecija,,,,16,,15.55,120.817
034923,3,Bayan,Municipality,Rizal,Rizal,rizal-034923,034923,,034900,Nueva Ecija,Nueva Ecija,,,,26,,15.683,121.167
034924,3,Bayan,Municipality,San Antonio,San Antonio,san-antonio-034924,034924,,034900,Nueva Ecija,Nueva Ecija,,,,16,,15.383,120.8
034925,3,Bayan,Municipality,San Isidro,San Isidro,san-isidro-034925,034925,,034900,Nueva Ecija,Nueva Ecija,,,,9,,15.267,120.9
034926,3,Bayan,Municipality,San Jose City,San Jose City,san-jose-city-034926,034926,,034900,Nueva Ecija,Nueva Ecija,,,,38,,15.783,121
034927,3,Bayan,Municipality,San Leonardo,San Leonardo,san-leonardo-034927,034927,,034900,Nueva Ecija,Nueva Ecija,,,,15,,15.367,120.967
034928,3,Bayan,Municipality,Santa Rosa,Santa Rosa,santa-rosa-034928,034928,,034900,Nueva Ecija,Nueva Ecija,,,,33,,15.42389,120.93889
034929,3,Bayan,Municipality,Santo Domingo,Santo Domingo,santo-domingo-034929,034929,,034900,Nueva Ecija,Nueva Ecija,,,,24,,15.583,120.867
034930,3,Bayan,Municipality,Talavera,Talavera,talavera-034930,034930,,034900,Nueva Ecija,Nueva Ecija,,,,53,,15.583,120.917
034931,3,Bayan,Municipality,Talugtug,Talugtug,talugtug-034931,034931,,034900,Nueva Ecija,Nueva Ecija,,,,28,,15.77889,120.81111
034932,3,Bayan,Municipality,Zaragoza,Zaragoza,zaragoza-034932,034932,,034900,Nueva Ecija,Nueva Ecija,,,,19,,15.45306,120.79111
035400,2,Lalawigan,Province,Pampanga,Pampanga,pampanga-035400,035400,,R03,Central Luzon,Central Luzon,,,22,538,,14.1481,121.3256
035401,3,Bayan,Municipality,Angeles City,Angeles City,angeles-city-035401,035401,,035400,Pampanga,Pampanga,,,,33,,14.1701,121.3044
035402,3,Bayan,Municipality,Apalit,Apalit,apalit-035402,035402,,035400,Pampanga,Pampanga,,,,12,,14.95,120.767
035403,3,Bayan,Municipality,Arayat,Arayat,arayat-035403,035403,,035400,Pampanga,Pampanga,,,,30,,15.15,120.767
035404,3,Bayan,Municipality,Bacolor,Bacolor,bacolor-035404,035404,,035400,Pampanga,Pampanga,,,,21,,15,120.65
035405,3,Bayan,Municipality,Candaba,Candaba,candaba-035405,035405,,035400,Pampanga,Pampanga,,,,33,,15.09333,120.82833
035406,3,Bayan,Municipality,Floridablanca,Floridablanca,floridablanca-035406,035406,,035400,Pampanga,Pampanga,,,,33,,14.933,120.5
035407,3,Bayan,Municipality,Guagua,Guagua,guagua-035407,035407,,035400,Pampanga,Pampanga,,,,31,,14.967,120.633
035408,3,Bayan,Municipality,Lubao,Lubao,lubao-035408,035408,,035400,Pampanga,Pampanga,,,,44,,14.933,120.6
035409,3,Bayan,Municipality,Mabalacat City,Mabalacat City,mabalacat-city-035409,035409,,035400,Pampanga,Pampanga,,,,27,,15.217,120.583
035410,3,Bayan,Municipality,Macabebe,Macabebe,macabebe-035410,035410,,035400,Pampanga,Pampanga,,,,25,,14.90806,120.71556
035411,3,Bayan,Municipality,Magalang,Magalang,magalang-035411,035411,,035400,Pampanga,Pampanga,,,,27,,15.217,120.667
035412,3,Bayan,Municipality,Masantol,Masantol,masantol-035412,035412,,035400,Pampanga,Pampanga,,,,26,,14.9,120.717
035413,3,Bayan,Municipality,Mexico,Mexico,mexico-035413,035413,,035400,Pampanga,Pampanga,,,,43,,15.067,120.717
035414,3,Bayan,Municipality,Minalin,Minalin,minalin-035414,035414,,035400,Pampanga,Pampanga,,,,15,,14.967,120.683
035415,3,Bayan,Municipality,Porac,Porac,porac-035415,035415,,035400,Pampanga,Pampanga,,,,29,,15.07194,120.54194
035416,3,Bayan,Municipality,San Fernando,San Fernando,san-fernando-035416,035416,,035400,Pampanga,Pampanga,,,,35,,16.7847,121.7181
035417,3,Bayan,Municipality,San Luis,San Luis,san-luis-035417,035417,,035400,Pampanga,Pampanga,,,,17,,15.04,120.79194
035418,3,Bayan,Municipality,San Simon,San Simon,san-simon-035418,035418,,035400,Pampanga,Pampanga,,,,14,,14.99306,120.77694
035419,3,Bayan,Municipality,Santa Ana,Santa Ana,santa-ana-035419,035419,,035400,Pampanga,Pampanga,,,,14,,15.09389,120.76806
035420,3,Bayan,Municipality,Santa Rita,Santa Rita,santa-rita-035420,035420,,035400,Pampanga,Pampanga,,,,10,,11.467,124.95
035421,3,Bayan,Municipality,Santo Tomas,Santo Tomas,santo-tomas-035421,035421,,035400,Pampanga,Pampanga,,,,7,,15.71194,120.58472
035422,3,Bayan,Municipality,Sasmuan (Sexmoan),Sasmuan (Sexmoan),sasmuan-sexmoan-035422,035422,,035400,Pampanga,Pampanga,,,,12,,14.933,120.617
036900,2,Lalawigan,Province,Tarlac,Tarlac,tarlac-036900,036900,,R03,Central Luzon,Central Luzon,,,18,511,,15.4437,120.6193
036901,3,Bayan,Municipality,Anao,Anao,anao-036901,036901,,036900,Tarlac,Tarlac,,,,18,,15.72889,120.62611
036902,3,Bayan,Municipality,Bamban,Bamban,bamban-036902,036902,,036900,Tarlac,Tarlac,,,,15,,15.283,120.567
036903,3,Bayan,Municipality,Camiling,Camiling,camiling-036903,036903,,036900,Tarlac,Tarlac,,,,61,,15.7,120.417
036904,3,Bayan,Municipality,Capas,Capas,capas-036904,036904,,036900,Tarlac,Tarlac,,,,20,,15.3275,120.59083
036905,3,Bayan,Municipality,Concepcion,Concepcion,concepcion-036905,036905,,036900,Tarlac,Tarlac,,,,45,,15.317,120.65
036906,3,Bayan,Municipality,Gerona,Gerona,gerona-036906,036906,,036900,Tarlac,Tarlac,,,,44,,15.6,120.6
036907,3,Bayan,Municipality,La Paz,La Paz,la-paz-036907,036907,,036900,Tarlac,Tarlac,,,,21,,15.44306,120.72889
036908,3,Bayan,Municipality,Mayantoc,Mayantoc,mayantoc-036908,036908,,036900,Tarlac,Tarlac,,,,24,,15.617,120.383
036909,3,Bayan,Municipality,Moncada,Moncada,moncada-036909,036909,,036900,Tarlac,Tarlac,,,,37,,15.733,120.567
036910,3,Bayan,Municipality,Paniqui,Paniqui,paniqui-036910,036910,,036900,Tarlac,Tarlac,,,,35,,15.667,120.583
036911,3,Bayan,Municipality,Pura,Pura,pura-036911,036911,,036900,Tarlac,Tarlac,,,,16,,15.625,120.65
036912,3,Bayan,Municipality,Ramos,Ramos,ramos-036912,036912,,036900,Tarlac,Tarlac,,,,9,,15.66667,120.64167
036913,3,Bayan,Municipality,San Clemente,San Clemente,san-clemente-036913,036913,,036900,Tarlac,Tarlac,,,,12,,15.717,120.367
036914,3,Bayan,Municipality,San Manuel,San Manuel,san-manuel-036914,036914,,036900,Tarlac,Tarlac,,,,15,,15.833,120.583
036915,3,Bayan,Municipality,Santa Ignacia,Santa Ignacia,santa-ignacia-036915,036915,,036900,Tarlac,Tarlac,,,,24,,15.617,120.433
036916,3,Bayan,Municipality,Tarlac,Tarlac,tarlac-036916,036916,,036900,Tarlac,Tarlac,,,,76,,15.467,120.583
036917,3,Bayan,Municipality,Victoria,Victoria,victoria-036917,036917,,036900,Tarlac,Tarlac,,,,26,,15.57806,120.68194
036918,3,Bayan,Municipality,San Jose,San Jose,san-jose-036918,036918,,036900,Tarlac,Tarlac,,,,13,,15.4,120.333
037100,2,Lalawigan,Province,Zambales,Zambales,zambales-037100,037100,,R03,Central Luzon,Central Luzon,,,14,247,,14.5801,120.9012
037101,3,Bayan,Municipality,Botolan,Botolan,botolan-037101,037101,,037100,Zambales,Zambales,,,,31,,15.283,120.017
037102,3,Bayan,Municipality,Cabangan,Cabangan,cabangan-037102,037102,,037100,Zambales,Zambales,,,,22,,15.133,120.15
037103,3,Bayan,Municipality,Candelaria,Candelaria,candelaria-037103,037103,,037100,Zambales,Zambales,,,,16,,15.633,119.933
037104,3,Bayan,Municipality,Castillejos,Castillejos,castillejos-037104,037104,,037100,Zambales,Zambales,,,,14,,14.933,120.2
037105,3,Bayan,Municipality,Iba,Iba,iba-037105,037105,,037100,Zambales,Zambales,,,,14,,15.333,119.983
037106,3,Bayan,Municipality,Masinloc,Masinloc,masinloc-037106,037106,,037100,Zambales,Zambales,,,,13,,15.533,119.95
037107,3,Bayan,Municipality,Olongapo City,Olongapo City,olongapo-city-037107,037107,,037100,Zambales,Zambales,,,,17,,14.5959,120.8904
037108,3,Bayan,Municipality,Palauig,Palauig,palauig-037108,037108,,037100,Zambales,Zambales,,,,19,,15.433,120.05
037109,3,Bayan,Municipality,San Antonio,San Antonio,san-antonio-037109,037109,,037100,Zambales,Zambales,,,,14,,12.9222,123.7233
037110,3,Bayan,Municipality,San Felipe,San Felipe,san-felipe-037110,037110,,037100,Zambales,Zambales,,,,11,,15.06194,120.07
037111,3,Bayan,Municipality,San Marcelino,San Marcelino,san-marcelino-037111,037111,,037100,Zambales,Zambales,,,,18,,14.967,120.15
037112,3,Bayan,Municipality,San Narciso,San Narciso,san-narciso-037112,037112,,037100,Zambales,Zambales,,,,17,,15.017,120.083
037113,3,Bayan,Municipality,Santa Cruz,Santa Cruz,santa-cruz-037113,037113,,037100,Zambales,Zambales,,,,25,,14.5619,121.0799
037114,3,Bayan,Municipality,Subic,Subic,subic-037114,037114,,037100,Zambales,Zambales,,,,16,,14.9,120.233
037700,2,Lalawigan,Province,Aurora,Aurora,aurora-037700,037700,,R03,Central Luzon,Central Luzon,,,8,151,,15.5856,121.6739
037701,3,Bayan,Municipality,Baler,Baler,baler-037701,037701,,037700,Aurora,Aurora,,,,13,,15.767,121.567
037702,3,Bayan,Municipality,Casiguran,Casiguran,casiguran-037702,037702,,037700,Aurora,Aurora,,,,24,,16.28333,122.04444
037703,3,Bayan,Municipality,Dilasag,Dilasag,dilasag-037703,037703,,037700,Aurora,Aurora,,,,11,,16.4,122.217
037704,3,Bayan,Municipality,Dinalungan,Dinalungan,dinalungan-037704,037704,,037700,Aurora,Aurora,,,,9,,16.1,121.77389
037705,3,Bayan,Municipality,Dingalan,Dingalan,dingalan-037705,037705,,037700,Aurora,Aurora,,,,11,,15.383,121.4
037706,3,Bayan,Municipality,Dipaculao,Dipaculao,dipaculao-037706,037706,,037700,Aurora,Aurora,,,,25,,15.983,121.633
037707,3,Bayan,Municipality,Maria Aurora,Maria Aurora,maria-aurora-037707,037707,,037700,Aurora,Aurora,,,,40,,15.783,121.467
037708,3,Bayan,Municipality,San Luis,San Luis,san-luis-037708,037708,,037700,Aurora,Aurora,,,,18,,15.717,121.517
041000,2,Lalawigan,Province,Batangas,Batangas,batangas-041000,041000,,R04A,CALABARZON,CALABARZON,,,34,1078,,14.0316,121.1223
041001,3,Bayan,Municipality,Agoncillo,Agoncillo,agoncillo-041001,041001,,041000,Batangas,Batangas,,,,21,,13.933,120.933
041002,3,Bayan,Municipality,Alitagtag,Alitagtag,alitagtag-041002,041002,,041000,Batangas,Batangas,,,,19,,13.867,121
041003,3,Bayan,Municipality,Balayan,Balayan,balayan-041003,041003,,041000,Batangas,Batangas,,,,48,,13.933,120.733
041004,3,Bayan,Municipality,Balete,Balete,balete-041004,041004,,041000,Batangas,Batangas,,,,13,,14.02722,121.09806
041005,3,Bayan,Municipality,Batangas City,Batangas City,batangas-city-041005,041005,,041000,Batangas,Batangas,,,,105,,13.75,121.05
041006,3,Bayan,Municipality,Bauan,Bauan,bauan-041006,041006,,041000,Batangas,Batangas,,,,40,,13.80194,121.01306
041007,3,Bayan,Municipality,Calaca,Calaca,calaca-041007,041007,,041000,Batangas,Batangas,,,,40,,13.967,120.8
041008,3,Bayan,Municipality,Calatagan,Calatagan,calatagan-041008,041008,,041000,Batangas,Batangas,,,,25,,13.833,120.633
